"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin2","fin4","fin5","fin6","fin7","fin8","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14a","fin14a1","fin14b","fin16","fin17a","fin17a1","fin20","fin22a","fin22b","fin24","fin24a","fin24b","fin30","fin31a","fin31b","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin44a","fin44b","fin44c","fin44d","fin45","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Iran, Islamic Rep.","IRN",120431010,0.672254760151616,1,45,2,2,1,,1,1,0,2,,2,2,2,,,1,2,1,1,1,,,,,,,,,,,,,,2,2,2,2,2,2,,1,2,1,5,1,1,2,,,,2,,,,,,2,2,,,,,1,1,3,1,1,0,1,4,4,4,,4,,1,1,0,
"Iran, Islamic Rep.","IRN",176575829,0.761627846792223,1,56,1,3,1,,1,1,0,1,1,1,1,2,,,1,1,1,1,1,,,,,,,,,,,,,,2,1,1,2,2,2,,2,2,2,6,3,3,1,1,1,,1,2,2,2,1,,1,2,1,2,,,2,2,3,4,2,0,0,2,1,4,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",127460375,0.643332185704963,2,43,3,4,1,,1,1,1,1,1,1,1,2,,,1,1,1,1,1,,,,,,,,,,1,1,2,1,2,1,1,1,2,2,2,2,2,2,3,2,2,1,1,1,,1,2,1,2,,,2,2,,,,,2,3,3,3,,1,0,1,4,4,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",117556039,1.10548630874619,2,64,1,4,2,,1,1,0,1,1,2,2,2,,,2,,1,1,1,,,,,,,,,,,,,,2,2,2,2,1,1,,2,1,2,1,2,1,1,2,2,1,2,,,,,,1,1,1,2,,,2,2,2,3,2,1,1,4,1,1,,2,,1,2,1,
"Iran, Islamic Rep.","IRN",169931762,1.05385214332683,1,49,1,4,2,,1,1,0,1,1,2,1,2,,,2,,2,,2,,,,,,,,,,,,,,2,2,2,2,2,2,,2,2,1,7,,,2,,,,2,,,,,,2,2,,,,,1,1,1,1,2,0,1,4,4,4,,4,,1,2,1,
"Iran, Islamic Rep.","IRN",207731517,1.03969902100585,1,51,1,3,2,,1,1,0,1,1,2,2,3,,,1,2,2,,1,,,,,,,,,,,,,,2,2,2,2,2,2,,2,2,2,8,,,1,3,2,1,2,,,,,,1,2,2,2,2,2,1,2,2,4,1,0,0,4,3,4,,2,,1,2,1,
"Iran, Islamic Rep.","IRN",190102812,1.2203726997364,2,23,3,1,1,,1,1,1,1,1,1,1,2,,,1,2,1,2,2,,,,,,,,,,1,2,2,1,2,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,,2,,,,,,2,2,,,,,1,1,3,4,1,1,1,4,4,4,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",184397265,0.880339943559192,2,51,3,5,1,,1,1,0,1,1,1,1,2,,,1,1,1,1,2,,,,,,,,,,,,,,2,1,1,1,2,2,,2,2,1,3,3,2,1,1,1,,1,1,1,2,,,1,2,1,2,,,2,1,2,2,2,0,1,1,1,4,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",142885063,0.678286082312271,2,45,3,5,1,,1,1,0,1,1,1,2,2,,,1,1,1,1,1,,,,,,,,,,,,,,2,1,2,1,2,2,,1,1,1,3,2,2,1,1,1,,1,1,1,2,,,2,2,,,,,1,1,1,1,1,0,1,1,4,4,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",140075799,0.900089632648019,1,48,1,1,1,,0,0,0,2,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,2,2,2,2,2,,2,2,2,5,1,1,2,,,,2,,,,,,2,2,,,,,3,3,3,3,,0,0,4,4,4,,4,,1,2,0,
"Iran, Islamic Rep.","IRN",147363969,0.893394191362251,1,52,1,4,2,,0,0,0,2,,,,,,,,,,,,2,2,2,2,2,2,1,1,1,,,,,2,2,2,2,2,2,,2,2,2,7,,,2,,,,2,,,,,,2,2,,,,,1,1,1,1,1,0,0,4,4,4,,4,,1,2,0,
"Iran, Islamic Rep.","IRN",141331575,0.498814312969021,1,73,3,5,2,,1,1,0,1,1,1,1,2,,,1,1,1,1,1,,,,,,,,,,,,,,1,1,1,1,1,1,,2,1,2,1,3,3,1,1,1,,2,,,,,,2,1,1,2,,,3,3,3,3,,1,1,4,4,1,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",186638404,0.897582573035342,1,48,1,4,2,,1,1,0,1,1,2,2,2,,,2,,1,2,2,,,,,,,,,,,,,,2,2,2,2,2,2,,2,2,2,2,2,2,2,,,,2,,,,,,2,2,,,,,2,3,2,3,1,0,0,4,4,4,,4,,1,1,1,
"Iran, Islamic Rep.","IRN",131160805,1.24635665610365,1,43,2,4,2,,1,1,0,1,1,2,2,2,,,1,2,2,,1,,,,,,,,,,,,,,2,2,2,2,2,2,,2,1,2,2,1,1,1,1,2,,2,,,,,,1,2,2,2,2,2,2,3,2,3,1,0,1,4,3,4,,1,,1,2,1,
"Iran, Islamic Rep.","IRN",182570029,0.660649357060791,2,40,2,4,1,,1,1,0,1,2,2,2,2,,,2,,2,,2,,,,,,,,,,,,,,2,2,2,2,2,2,,2,2,1,3,1,1,1,2,2,1,2,,,,,,2,2,,,,,2,2,2,1,2,0,1,4,4,4,,2,,1,1,0,
"Iran, Islamic Rep.","IRN",187906455,3.29963626608845,1,15,2,2,2,,0,0,0,2,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,2,2,2,2,2,,2,2,2,2,2,2,1,2,1,,2,,,,,,2,2,,,,,1,1,2,5,5,0,0,4,4,4,,1,,2,2,0,
"Iran, Islamic Rep.","IRN",147986071,0.857449434499169,2,58,2,4,1,,1,1,0,1,1,1,1,2,,,1,1,1,1,1,,,,,,,,,,,,,,2,1,1,1,1,1,,2,1,2,1,3,3,1,1,1,,1,2,1,2,,,1,1,1,2,,,2,3,3,3,,1,1,1,1,1,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",135541738,0.540825522858564,1,28,3,4,1,,1,1,0,1,1,2,2,2,,,1,2,1,1,2,,,,,,,,,,,,,,2,1,2,2,2,2,,1,2,1,2,1,2,2,,,,1,2,1,2,,,1,1,1,2,,,1,2,2,4,1,0,1,1,1,1,,4,,1,1,1,
"Iran, Islamic Rep.","IRN",127226555,1.69597408340381,2,35,3,4,1,,1,1,1,1,1,1,1,2,,,1,1,1,1,1,,,,,,,,,,,,,,2,1,1,1,1,2,,1,1,1,5,2,2,2,,,,1,1,1,2,,,1,2,1,1,,,3,3,3,4,,1,1,1,1,4,,4,,1,1,1,
"Iran, Islamic Rep.","IRN",135211585,1.45798432990322,2,22,2,2,2,,1,1,0,1,1,1,1,2,,,1,1,1,1,1,,,,,,,,,,,,,,2,1,1,1,2,2,,2,1,1,1,2,2,2,,,,1,2,1,2,,,1,2,1,2,,,2,2,3,1,4,0,1,1,1,4,,4,,1,1,1,
"Iran, Islamic Rep.","IRN",177298644,1.09734842407798,1,31,3,4,1,,1,1,1,1,1,1,1,2,,,1,1,1,1,1,,,,,,,,,,2,2,2,1,1,1,1,1,2,2,2,2,2,2,3,3,2,2,,,,1,2,1,2,,,2,2,,,,,2,1,2,2,2,0,0,1,4,4,,4,,1,1,1,
"Iran, Islamic Rep.","IRN",191763463,0.739056339046862,2,48,2,2,1,,1,1,0,1,1,1,1,2,,,1,1,1,2,2,,,,,,,,,,,,,,1,1,1,1,2,2,,2,1,2,6,2,1,1,1,1,,2,,,,,,1,2,1,2,,,1,1,2,2,1,0,1,4,1,4,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",139926554,0.957663212195337,1,24,2,5,2,,1,1,0,1,1,1,2,2,,,1,2,1,1,2,,,,,,,,,,,,,,1,2,1,2,2,2,,2,2,2,1,3,3,2,,,,2,,,,,,2,2,,,,,3,2,3,3,,0,0,4,4,4,,4,,1,1,1,
"Iran, Islamic Rep.","IRN",206610919,1.02277940080724,2,35,3,5,1,,1,1,1,1,1,1,1,2,,,1,1,1,1,1,,,,,,,,,,1,2,2,1,1,1,1,1,2,2,2,2,2,1,1,3,3,1,1,1,,1,1,1,2,,,2,2,,,,,2,3,3,3,,1,1,1,4,4,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",199495275,0.610550409258998,1,47,2,2,2,,1,1,0,1,1,1,1,2,,,1,1,1,1,1,,,,,,,,,,,,,,2,1,2,2,2,2,,2,2,2,1,2,2,1,1,1,,2,,,,,,2,2,,,,,1,1,1,2,2,0,0,4,4,4,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",156310916,1.15528546957329,2,58,1,1,1,,1,1,0,1,1,2,2,2,,,1,1,1,1,1,,,,,,,,,,,,,,2,2,2,2,2,2,,1,2,1,3,2,1,1,2,2,1,2,,,,,,2,2,,,,,1,1,1,1,1,0,1,4,4,4,,2,,1,1,1,
"Iran, Islamic Rep.","IRN",127321196,0.614642156157998,1,55,2,1,1,,0,0,0,2,,,,,,,,,,,,2,2,1,1,2,2,1,1,2,,,,,2,2,2,2,2,2,,2,2,2,3,1,2,2,,,,2,,,,,,2,2,,,,,1,1,2,1,1,0,0,4,4,4,,4,,1,2,0,
"Iran, Islamic Rep.","IRN",153207993,1.02384319290131,2,70,1,2,2,,1,1,0,1,1,2,1,2,,,1,2,1,1,1,,,,,,,,,,,,,,2,2,2,2,1,2,,2,2,2,2,3,3,1,1,2,,2,,,,,,1,2,1,2,,,3,3,3,4,,1,0,4,1,4,,1,,1,3,1,
"Iran, Islamic Rep.","IRN",177178412,0.413979454043361,1,58,2,4,2,,1,1,0,2,,2,2,2,,,2,,2,,2,,,,,,,,,,,,,,2,2,2,2,2,2,,2,2,2,2,2,2,1,2,1,,2,,,,,,1,2,1,2,,,3,3,3,3,,0,0,4,1,4,,1,,1,2,1,
"Iran, Islamic Rep.","IRN",186072194,0.880339943559192,2,59,3,4,1,,1,1,0,1,1,2,2,2,,,1,2,1,1,2,,,,,,,,,,,,,,2,2,2,2,2,1,,1,2,1,2,2,2,1,1,2,,2,,,,,,1,1,1,2,,,1,1,2,4,1,1,1,4,1,1,,1,,1,2,1,
"Iran, Islamic Rep.","IRN",136725265,1.48118643759744,1,29,2,5,2,,1,1,0,1,1,2,1,2,,,1,1,1,1,1,,,,,,,,,,,,,,2,2,2,2,1,1,,2,2,2,1,3,3,1,1,2,,2,,,,,,1,2,2,2,2,1,3,2,3,3,,1,0,4,1,4,,1,,2,1,1,
"Iran, Islamic Rep.","IRN",197764372,0.497994241052469,1,42,2,4,2,,1,1,0,1,1,2,1,2,,,2,,1,1,1,,,,,,,,,,,,,,2,2,2,2,2,2,,2,2,2,2,3,3,1,2,1,,2,,,,,,1,1,1,2,,,2,3,3,3,,1,0,4,1,1,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",112621960,1.51075542437216,2,24,3,4,1,,1,1,0,1,1,1,1,2,,,1,1,1,1,1,,,,,,,,,,,,,,1,1,1,1,2,2,,2,1,2,3,2,1,1,1,1,,2,,,,,,1,2,1,2,,,3,2,3,4,,1,1,4,1,4,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",182423047,1.03097914198442,1,32,2,1,1,,1,1,0,1,1,2,1,2,,,2,,1,1,1,,,,,,,,,,,,,,2,1,1,2,2,2,,2,2,2,2,3,2,2,,,,2,,,,,,2,2,,,,,2,2,3,4,1,0,0,4,4,4,,4,,1,1,1,
"Iran, Islamic Rep.","IRN",157558261,1.12546105923939,1,58,1,1,1,,1,1,0,2,,1,2,2,,,2,,2,,1,,,,,,,,,,,,,,2,2,2,2,2,2,,2,2,2,7,,,1,3,1,,2,,,,,,1,2,1,2,,,1,1,2,2,1,0,1,4,1,4,,1,,1,2,1,
"Iran, Islamic Rep.","IRN",119965565,0.964928581536579,2,76,1,5,1,,1,1,0,1,1,2,2,2,,,1,2,1,1,1,,,,,,,,,,,,,,2,2,2,2,1,1,,2,2,2,3,3,6,2,,,,2,,,,,,1,2,1,2,,,1,1,2,1,6,1,0,4,1,4,,4,,1,2,1,
"Iran, Islamic Rep.","IRN",171156116,0.31238599024028,1,40,3,4,1,,1,1,0,1,1,1,2,2,,,1,1,1,1,1,,,,,,,,,,,,,,2,1,2,2,2,1,,1,2,1,3,2,2,1,2,1,,1,2,1,2,,,1,2,1,2,,,3,3,3,4,,1,1,1,1,4,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",151075346,0.857449434499169,2,55,2,5,1,,1,1,1,1,1,1,1,1,1,1,2,,1,1,2,,,,,,,,,,1,2,2,1,2,1,2,1,1,1,2,2,2,1,1,3,3,1,1,1,,2,,,,,,1,1,1,2,,,2,2,3,4,1,1,1,4,1,1,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",112534471,0.970062019653793,1,42,1,3,2,,1,1,0,1,1,2,2,2,,,2,,2,,1,,,,,,,,,,,,,,2,2,2,2,2,2,,2,2,1,1,2,2,2,,,,2,,,,,,1,2,1,2,,,1,1,2,4,1,1,1,4,1,4,,4,,1,2,1,
"Iran, Islamic Rep.","IRN",143744310,0.976244668987662,2,46,2,3,1,,1,1,0,1,1,1,1,2,,,1,1,1,1,2,,,,,,,,,,,,,,2,1,1,2,2,1,,1,2,1,2,2,1,1,1,1,,2,,,,,,1,2,1,2,,,1,1,2,2,1,1,1,4,1,4,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",178112709,1.76648799059723,1,30,2,1,2,,1,1,0,2,,1,2,2,,,2,,1,2,2,,,,,,,,,,,,,,2,1,2,2,2,2,,2,2,1,2,2,2,2,,,,2,,,,,,1,2,2,2,2,2,2,2,2,2,4,1,1,4,3,4,,4,,1,2,1,
"Iran, Islamic Rep.","IRN",190367409,1.09782885295235,1,20,2,2,1,,1,1,0,1,2,2,2,2,,,2,,1,2,1,,,,,,,,,,,,,,2,2,2,2,2,2,,2,2,2,2,2,2,2,,,,2,,,,,,1,2,2,2,1,,1,1,2,1,4,0,0,4,2,4,,4,,1,1,0,
"Iran, Islamic Rep.","IRN",135278453,0.81600829732157,1,29,2,3,1,,1,1,0,2,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,2,2,2,2,2,2,,2,1,2,3,2,2,2,,,,1,2,2,3,2,1,1,2,1,2,,,3,3,3,1,,0,1,1,1,4,,4,,1,1,1,
"Iran, Islamic Rep.","IRN",176742838,0.911873421857051,2,40,1,2,1,,1,1,0,1,1,2,2,2,,,2,,1,1,2,,,,,,,,,,,,,,2,2,2,2,2,2,,2,2,1,2,1,1,1,1,2,,2,,,,,,1,2,1,2,,,1,1,2,2,1,0,1,4,1,4,,1,,1,2,1,
"Iran, Islamic Rep.","IRN",130536591,0.478837564044412,1,40,3,5,1,,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,2,2,2,2,2,2,,2,2,2,3,2,2,2,,,,1,1,1,2,,,2,2,,,,,2,2,2,2,3,0,1,1,4,4,,4,,1,1,1,
"Iran, Islamic Rep.","IRN",187369474,0.991275209489569,1,20,2,5,1,,1,1,0,1,1,2,1,2,,,1,2,1,1,1,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,,,1,2,1,2,,,2,2,,,,,3,3,3,3,,1,0,1,4,4,,4,,1,1,1,
"Iran, Islamic Rep.","IRN",210010722,1.41514344273443,1,27,2,2,1,,1,1,0,1,1,1,1,2,,,1,2,1,1,2,,,,,,,,,,,,,,2,2,1,1,2,1,,1,2,2,1,3,3,2,,,,1,2,1,2,,,2,2,,,,,3,3,3,3,,1,1,1,4,4,,4,,1,1,1,
"Iran, Islamic Rep.","IRN",138348676,0.817400375917991,1,42,2,4,1,,1,1,1,1,1,1,2,2,,,1,1,1,1,1,,,,,,,,,,1,2,2,1,1,1,1,1,2,2,2,1,2,1,1,3,3,1,2,1,,2,,,,,,2,2,,,,,1,2,1,2,1,0,1,4,4,4,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",185808662,1.21047498435331,2,19,2,5,1,,1,1,0,1,1,1,1,2,,,1,1,1,1,1,,,,,,,,,,,,,,2,2,2,1,2,1,,2,2,2,2,3,3,1,2,1,,1,2,1,2,,,1,2,2,2,2,2,3,3,3,3,,1,0,1,3,4,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",126301423,0.567922485289391,1,44,3,4,1,,1,1,0,1,1,2,2,2,,,1,2,1,1,1,,,,,,,,,,,,,,2,2,2,2,1,1,,2,1,2,1,2,1,1,2,2,1,1,1,1,2,,,1,2,1,2,,,2,2,3,2,1,1,1,1,1,4,,2,,1,1,1,
"Iran, Islamic Rep.","IRN",117850493,1.1140208191841,1,38,3,5,1,,1,1,0,1,1,2,1,2,,,2,,1,1,2,,,,,,,,,,,,,,2,2,2,2,2,2,,1,2,1,2,2,2,1,1,2,,2,,,,,,1,2,1,2,,,1,2,2,1,3,0,1,4,1,4,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",128354782,1.21573880914779,2,30,3,3,1,,1,1,0,1,1,1,1,2,,,1,1,1,1,2,,,,,,,,,,,,,,1,1,2,2,2,2,,1,1,1,2,1,1,1,1,1,,1,1,1,2,,,1,2,1,2,,,1,2,2,2,3,0,1,1,1,4,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",163318417,2.04890657072909,2,17,2,2,1,,1,1,0,1,1,2,2,2,,,1,1,1,1,2,,,,,,,,,,,,,,2,2,2,2,1,1,,2,2,1,1,1,1,2,,,,2,,,,,,2,2,,,,,1,2,1,2,1,1,1,4,4,4,,4,,2,1,1,
"Iran, Islamic Rep.","IRN",124094788,0.758053335698004,1,47,1,4,2,,1,1,0,1,1,1,2,2,,,1,1,1,1,2,,,,,,,,,,,,,,2,2,2,2,2,2,,1,2,1,6,2,2,1,2,2,2,2,,,,,,1,2,2,2,2,2,1,1,1,1,1,0,1,4,3,4,,3,,1,1,1,
"Iran, Islamic Rep.","IRN",178578749,1.19759954628426,1,38,2,4,2,,1,1,0,1,1,2,1,1,1,1,1,2,1,1,2,,,,,,,,,,,,,,2,2,2,2,2,2,,1,2,1,2,2,2,2,,,,2,,,,,,1,2,2,2,1,,2,1,2,3,2,0,1,4,2,4,,4,,1,1,1,
"Iran, Islamic Rep.","IRN",131396872,1.31366632097103,2,24,3,4,1,,1,1,0,1,1,1,2,2,,,1,1,1,1,1,,,,,,,,,,,,,,2,2,1,1,2,1,,2,2,1,1,3,3,2,,,,2,,,,,,2,2,,,,,3,3,3,2,,1,1,4,4,4,,4,,1,1,1,
"Iran, Islamic Rep.","IRN",210145709,0.985976051332339,2,41,2,4,1,,1,1,1,1,1,1,1,2,,,1,1,1,1,2,,,,,,,,,,1,1,2,1,2,1,1,1,2,2,2,2,2,1,4,1,1,1,1,1,,1,1,1,2,,,1,2,1,2,,,1,1,2,2,4,0,1,1,1,4,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",145168360,0.647291139934615,2,68,1,3,1,,1,1,0,1,2,2,2,2,,,2,,2,,1,,,,,,,,,,,,,,2,2,1,2,2,2,,2,1,2,4,3,3,1,2,2,1,2,,,,,,1,2,2,2,2,2,1,1,1,4,1,0,1,4,3,4,,2,,2,2,1,
"Iran, Islamic Rep.","IRN",138811256,1.11520676894962,1,39,2,4,2,,1,1,0,1,1,2,2,2,,,2,,2,,2,,,,,,,,,,,,,,2,1,2,2,2,2,,2,2,2,2,2,2,1,2,1,,2,,,,,,2,1,1,2,,,2,1,2,2,2,0,0,4,4,1,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",174303422,1.34671302454335,2,33,2,3,1,,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,2,1,1,2,1,1,,2,1,2,3,3,2,1,1,1,,1,2,1,2,,,2,2,,,,,1,1,2,2,1,1,1,1,4,4,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",183678360,0.698469774341203,1,45,2,1,2,,0,0,0,2,,,,,,,,,,,,2,2,2,2,2,1,2,1,2,,,,,2,1,2,1,2,2,,1,2,1,4,1,1,1,2,1,,2,,,,,,1,2,2,2,2,2,1,1,1,1,2,0,1,4,3,4,,1,,2,2,0,
"Iran, Islamic Rep.","IRN",117652286,1.11581230037143,2,28,3,2,1,,1,1,0,1,1,1,2,2,,,1,2,1,1,2,,,,,,,,,,,,,,2,1,2,1,2,2,,1,2,1,3,2,1,1,2,1,,1,2,1,2,,,1,2,1,2,,,2,2,2,3,2,0,1,1,1,4,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",179552119,2.21843271128975,1,15,1,5,2,,0,0,0,2,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,,,,,1,2,2,2,2,2,,2,2,2,1,3,3,2,,,,2,,,,,,2,2,,,,,3,3,3,3,,1,0,4,4,4,,4,,1,1,0,
"Iran, Islamic Rep.","IRN",128122311,1.73819171240305,1,42,1,1,1,,1,1,0,1,2,1,1,2,,,2,,1,2,2,,,,,,,,,,,,,,1,2,2,2,1,1,,2,2,1,4,1,2,2,,,,2,,,,,,2,2,,,,,2,1,2,2,2,1,1,4,4,4,,4,,2,2,1,
"Iran, Islamic Rep.","IRN",122969895,0.556953392104004,1,63,2,2,2,,1,1,0,1,2,2,2,1,1,2,1,2,2,,2,,,,,,,,,,,,,,2,2,2,2,2,2,,2,2,2,2,2,2,2,,,,2,,,,,,1,2,1,2,,,1,1,1,3,2,0,1,4,1,4,,4,,1,1,1,
"Iran, Islamic Rep.","IRN",143337816,3.29963626608396,2,28,2,3,1,,0,0,0,2,,,,,,,,,,,,1,2,1,2,2,2,1,2,2,,,,,2,2,2,2,1,2,,1,2,2,3,1,1,2,,,,2,,,,,,2,2,,,,,1,1,1,3,1,1,1,4,4,4,,4,,2,2,0,
"Iran, Islamic Rep.","IRN",197520739,0.743463570949164,1,27,2,5,2,,1,1,0,1,1,1,1,2,,,1,2,1,1,2,,,,,,,,,,,,,,2,1,1,2,1,1,,2,2,2,5,2,3,1,2,1,,2,,,,,,1,2,2,2,2,1,3,3,3,2,,1,0,4,1,4,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",116603328,0.584171611854575,2,45,2,5,1,,1,1,0,1,1,2,1,2,,,1,2,1,1,2,,,,,,,,,,,,,,2,1,2,2,2,2,,2,1,2,3,2,1,1,2,1,,1,2,1,2,,,1,2,1,2,,,1,1,2,2,2,0,1,1,1,4,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",183030381,0.696329429654212,1,34,2,1,2,,1,1,0,1,1,2,2,2,,,2,,1,1,1,,,,,,,,,,,,,,2,2,2,2,1,2,,2,2,2,1,3,2,2,,,,2,,,,,,2,2,,,,,2,2,3,3,2,1,0,4,4,4,,4,,1,1,1,
"Iran, Islamic Rep.","IRN",141641143,0.643384104207826,2,62,2,5,2,,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,2,2,1,2,2,2,,2,1,2,3,3,3,1,1,2,,2,,,,,,1,1,1,2,,,2,2,2,4,2,0,1,4,1,1,,1,,1,2,1,
"Iran, Islamic Rep.","IRN",132848512,0.957663212195337,1,29,2,5,1,,1,1,0,1,1,2,2,2,,,1,1,1,1,2,,,,,,,,,,,,,,2,2,2,2,1,1,,2,2,2,2,3,1,2,,,,2,,,,,,1,2,1,2,,,2,2,2,2,4,1,0,4,1,4,,4,,1,1,1,
"Iran, Islamic Rep.","IRN",146872239,1.39636553819577,2,17,2,4,1,,1,1,0,1,1,2,2,2,,,1,2,1,1,1,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,2,2,3,2,1,2,,,,1,2,2,2,1,,2,2,,,,,2,2,3,3,1,1,0,2,4,4,,4,,1,1,1,
"Iran, Islamic Rep.","IRN",153045407,0.944190104691169,2,80,1,4,1,,1,1,0,1,1,1,2,2,,,2,,1,1,1,,,,,,,,,,,,,,2,1,1,2,2,1,,2,2,2,1,3,3,1,1,1,,2,,,,,,1,1,1,2,,,3,2,3,4,,1,0,4,1,1,,1,,1,2,1,
"Iran, Islamic Rep.","IRN",128882895,0.66815664261619,2,47,3,4,1,,1,1,0,1,1,1,1,2,,,1,2,1,1,1,,,,,,,,,,,,,,2,1,1,1,2,2,,2,2,2,3,2,2,1,1,2,,1,1,1,2,,,1,2,1,2,,,1,1,3,2,4,0,0,1,1,4,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",177245338,0.963536432973777,1,57,1,1,2,,1,1,0,2,,2,2,2,,,1,2,1,1,2,,,,,,,,,,,,,,2,2,2,2,2,2,,2,2,2,5,1,1,1,1,2,,2,,,,,,1,2,1,2,,,1,1,2,4,1,0,1,4,1,4,,1,,1,2,1,
"Iran, Islamic Rep.","IRN",156984796,1.54418835148805,1,30,2,1,1,,1,1,0,1,2,2,2,2,,,2,,2,,1,,,,,,,,,,,,,,2,2,2,2,2,2,,2,2,2,2,3,3,2,,,,2,,,,,,1,2,2,2,2,2,2,2,1,2,2,0,0,4,3,4,,4,,2,2,0,
"Iran, Islamic Rep.","IRN",140683244,0.577955865983143,2,48,3,5,1,,1,1,0,1,1,1,1,2,,,1,1,1,1,1,,,,,,,,,,,,,,2,1,1,2,2,2,,2,1,2,1,2,2,1,1,1,,2,,,,,,1,1,1,2,,,2,1,2,3,2,0,1,4,1,1,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",182261628,0.304363756847833,2,84,2,1,2,,0,0,0,2,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,2,2,2,2,2,,2,2,2,5,2,2,1,2,2,1,2,,,,,,1,2,2,2,2,2,3,3,2,3,,0,0,4,3,4,,2,,1,2,0,
"Iran, Islamic Rep.","IRN",180169350,1.10722253435347,1,18,2,4,1,,1,1,0,1,1,2,2,1,2,1,2,,1,1,1,,,,,,,,,,,,,,2,2,2,2,1,1,,2,2,1,2,2,1,1,1,2,,2,,,,,,2,2,,,,,1,1,2,2,4,1,1,4,4,4,,1,,1,1,1,
"Iran, Islamic Rep.","IRN",112855105,2.04360960142283,2,49,2,2,1,,1,1,0,1,1,1,1,2,,,1,2,1,1,2,,,,,,,,,,,,,,2,1,1,2,2,2,,1,2,1,1,2,2,1,1,2,,1,2,1,2,,,1,2,1,2,,,1,1,2,1,1,0,1,1,1,4,,1,,2,1,1,
"Iran, Islamic Rep.","IRN",196234304,1.21483451910746,2,40,1,2,1,,1,1,0,1,1,1,1,2,,,1,2,1,1,1,,,,,,,,,,,,,,2,1,1,2,1,1,,2,2,2,2,1,1,2,,,,1,2,1,2,,,2,2,,,,,1,1,1,1,1,1,0,1,4,4,,4,,1,1,1,
"Iran, Islamic Rep.","IRN",148688013,1.61463315595044,2,20,2,3,1,,1,1,0,1,1,2,1,1,1,1,1,2,2,,2,,,,,,,,,,,,,,2,1,2,2,1,1,,2,2,1,2,3,3,2,,,,2,,,,,,1,2,1,2,,,2,2,2,1,1,1,1,4,1,4,,4,,1,1,1,
"Iran, Islamic Rep.","IRN",207244272,1.04661052631307,1,47,1,2,2,,0,0,0,2,,,,,,,,,,,,2,2,1,1,2,1,1,2,2,,,,,2,2,2,2,2,2,,2,2,2,6,1,1,2,,,,2,,,,,,2,2,,,,,1,1,1,1,1,0,1,4,4,4,,4,,1,1,0,
"Iran, Islamic Rep.","IRN",180855881,0.883874549278394,1,34,3,4,1,,1,1,0,1,1,1,1,2,,,1,2,1,1,1,,,,,,,,,,,,,,1,2,1,1,2,2,,2,2,2,2,2,2,2,,,,1,2,1,2,,,1,2,1,2,,,3,1,2,4,3,1,0,1,1,4,,4,,1,1,1,
